Date,Close,,行标签,平均值项:Close,,,,,,
2009/11/23,1106.23999,,,,,,,,,
2009/11/24,1105.650024,,,,,,,,,
2009/11/25,1110.630005,,,,,,,,,
2009/11/27,1091.48999,,,,,,,,,
2009/11/30,1095.630005,,,,,,,,,
2009/12/1,1108.859985,,,,,,,,,
2009/12/2,1109.23999,,,,,,,,,
2009/12/3,1099.920044,,,,,,,,,
2009/12/4,1105.97998,,,,,,,,,
2009/12/7,1103.25,,,,,,,,,
2009/12/8,1091.939941,,,,,,,,,
2009/12/9,1095.949951,,,,,,,,,
2009/12/10,1102.349976,,,,,,,,,
2009/12/11,1106.410034,,,,,,,,,
2009/12/14,1114.109985,,,,,,,,,
2009/12/15,1107.930054,,,,,,,,,
2009/12/16,1109.180054,,,,,,,,,
2009/12/17,1096.079956,,,,,,,,,
2009/12/18,1102.469971,,,,,,,,,
2009/12/21,1114.050049,,,,,,,,,
2009/12/22,1118.02002,,,,,,,,,
2009/12/23,1120.589966,,,,,,,,,
2009/12/24,1126.47998,,,,,,,,,
2009/12/28,1127.780029,,,,,,,,,
2009/12/29,1126.199951,,,,,,,,,
2009/12/30,1126.420044,,,,,,,,,
2009/12/31,1115.099976,,,,,,,,,
2010/1/4,1132.98999,,,,,,,,,
2010/1/5,1136.52002,,,,,,,,,
2010/1/6,1137.140015,,,,,,,,,
2010/1/7,1141.689941,,,,,,,,,
2010/1/8,1144.97998,,,,,,,,,
2010/1/11,1146.97998,,,,,,,,,
2010/1/12,1136.219971,,,,,,,,,
2010/1/13,1145.680054,,,,,,,,,
2010/1/14,1148.459961,,,,,,,,,
2010/1/15,1136.030029,,,,,,,,,
2010/1/19,1150.22998,,,,,,,,,
2010/1/20,1138.040039,,,,,,,,,
2010/1/21,1116.47998,,,,,,,,,
2010/1/22,1091.76001,,,,,,,,,
2010/1/25,1096.780029,,,,,,,,,
2010/1/26,1092.170044,,,,,,,,,
2010/1/27,1097.5,,,,,,,,,
2010/1/28,1084.530029,,,,,,,,,
2010/1/29,1073.869995,,,,,,,,,
2010/2/1,1089.189941,,,,,,,,,
2010/2/2,1103.319946,,,,,,,,,
2010/2/3,1097.280029,,,,,,,,,
2010/2/4,1063.109985,,,,,,,,,
2010/2/5,1066.189941,,,,,,,,,
2010/2/8,1056.73999,,,,,,,,,
2010/2/9,1070.52002,,,,,,,,,
2010/2/10,1068.130005,,,,,,,,,
2010/2/11,1078.469971,,,,,,,,,
2010/2/12,1075.51001,,,,,,,,,
2010/2/16,1094.869995,,,,,,,,,
2010/2/17,1099.51001,,,,,,,,,
2010/2/18,1106.75,,,,,,,,,
2010/2/19,1109.170044,,,,,,,,,
2010/2/22,1108.01001,,,,,,,,,
2010/2/23,1094.599976,,,,,,,,,
2010/2/24,1105.23999,,,,,,,,,
2010/2/25,1102.939941,,,,,,,,,
2010/2/26,1104.48999,,,,,,,,,
2010/3/1,1115.709961,,,,,,,,,
2010/3/2,1118.310059,,,,,,,,,
2010/3/3,1118.790039,,,,,,,,,
2010/3/4,1122.969971,,,,,,,,,
2010/3/5,1138.699951,,,,,,,,,
2010/3/8,1138.5,,,,,,,,,
2010/3/9,1140.449951,,,,,,,,,
2010/3/10,1145.609985,,,,,,,,,
2010/3/11,1150.23999,,,,,,,,,
2010/3/12,1149.98999,,,,,,,,,
2010/3/15,1150.51001,,,,,,,,,
2010/3/16,1159.459961,,,,,,,,,
2010/3/17,1166.209961,,,,,,,,,
2010/3/18,1165.829956,,,,,,,,,
2010/3/19,1159.900024,,,,,,,,,
2010/3/22,1165.810059,,,,,,,,,
2010/3/23,1174.170044,,,,,,,,,
2010/3/24,1167.719971,,,,,,,,,
2010/3/25,1165.72998,,,,,,,,,
2010/3/26,1166.589966,,,,,,,,,
2010/3/29,1173.219971,,,,,,,,,
2010/3/30,1173.27002,,,,,,,,,
2010/3/31,1169.430054,,,,,,,,,
2010/4/1,1178.099976,,,,,,,,,
2010/4/5,1187.439941,,,,,,,,,
2010/4/6,1189.439941,,,,,,,,,
2010/4/7,1182.449951,,,,,,,,,
2010/4/8,1186.439941,,,,,,,,,
2010/4/9,1194.369995,,,,,,,,,
2010/4/12,1196.47998,,,,,,,,,
2010/4/13,1197.300049,,,,,,,,,
2010/4/14,1210.650024,,,,,,,,,
2010/4/15,1211.670044,,,,,,,,,
2010/4/16,1192.130005,,,,,,,,,
2010/4/19,1197.52002,,,,,,,,,
2010/4/20,1207.170044,,,,,,,,,
2010/4/21,1205.939941,,,,,,,,,
2010/4/22,1208.670044,,,,,,,,,
2010/4/23,1217.280029,,,,,,,,,
2010/4/26,1212.050049,,,,,,,,,
2010/4/27,1183.709961,,,,,,,,,
2010/4/28,1191.359985,,,,,,,,,
2010/4/29,1206.780029,,,,,,,,,
2010/4/30,1186.689941,,,,,,,,,
2010/5/3,1202.26001,,,,,,,,,
2010/5/4,1173.599976,,,,,,,,,
2010/5/5,1165.869995,,,,,,,,,
2010/5/6,1128.150024,,,,,,,,,
2010/5/7,1110.880005,,,,,,,,,
2010/5/10,1159.72998,,,,,,,,,
2010/5/11,1155.790039,,,,,,,,,
2010/5/12,1171.670044,,,,,,,,,
2010/5/13,1157.439941,,,,,,,,,
2010/5/14,1135.680054,,,,,,,,,
2010/5/17,1136.939941,,,,,,,,,
2010/5/18,1120.800049,,,,,,,,,
2010/5/19,1115.050049,,,,,,,,,
2010/5/20,1071.589966,,,,,,,,,
2010/5/21,1087.689941,,,,,,,,,
2010/5/24,1073.650024,,,,,,,,,
2010/5/25,1074.030029,,,,,,,,,
2010/5/26,1067.949951,,,,,,,,,
2010/5/27,1103.060059,,,,,,,,,
2010/5/28,1089.410034,,,,,,,,,
2010/6/1,1070.709961,,,,,,,,,
2010/6/2,1098.380005,,,,,,,,,
2010/6/3,1102.829956,,,,,,,,,
2010/6/4,1064.880005,,,,,,,,,
2010/6/7,1050.469971,,,,,,,,,
2010/6/8,1062,,,,,,,,,
2010/6/9,1055.689941,,,,,,,,,
2010/6/10,1086.839966,,,,,,,,,
2010/6/11,1091.599976,,,,,,,,,
2010/6/14,1089.630005,,,,,,,,,
2010/6/15,1115.22998,,,,,,,,,
2010/6/16,1114.609985,,,,,,,,,
2010/6/17,1116.040039,,,,,,,,,
2010/6/18,1117.51001,,,,,,,,,
2010/6/21,1113.199951,,,,,,,,,
2010/6/22,1095.310059,,,,,,,,,
2010/6/23,1092.040039,,,,,,,,,
2010/6/24,1073.689941,,,,,,,,,
2010/6/25,1076.76001,,,,,,,,,
2010/6/28,1074.569946,,,,,,,,,
2010/6/29,1041.23999,,,,,,,,,
2010/6/30,1030.709961,,,,,,,,,
2010/7/1,1027.369995,,,,,,,,,
2010/7/2,1022.580017,,,,,,,,,
2010/7/6,1028.060059,,,,,,,,,
2010/7/7,1060.27002,,,,,,,,,
2010/7/8,1070.25,,,,,,,,,
2010/7/9,1077.959961,,,,,,,,,
2010/7/12,1078.75,,,,,,,,,
2010/7/13,1095.339966,,,,,,,,,
2010/7/14,1095.170044,,,,,,,,,
2010/7/15,1096.47998,,,,,,,,,
2010/7/16,1064.880005,,,,,,,,,
2010/7/19,1071.25,,,,,,,,,
2010/7/20,1083.47998,,,,,,,,,
2010/7/21,1069.589966,,,,,,,,,
2010/7/22,1093.670044,,,,,,,,,
2010/7/23,1102.660034,,,,,,,,,
2010/7/26,1115.01001,,,,,,,,,
2010/7/27,1113.839966,,,,,,,,,
2010/7/28,1106.130005,,,,,,,,,
2010/7/29,1101.530029,,,,,,,,,
2010/7/30,1101.599976,,,,,,,,,
2010/8/2,1125.859985,,,,,,,,,
2010/8/3,1120.459961,,,,,,,,,
2010/8/4,1127.23999,,,,,,,,,
2010/8/5,1125.810059,,,,,,,,,
2010/8/6,1121.640015,,,,,,,,,
2010/8/9,1127.790039,,,,,,,,,
2010/8/10,1121.060059,,,,,,,,,
2010/8/11,1089.469971,,,,,,,,,
2010/8/12,1083.609985,,,,,,,,,
2010/8/13,1079.25,,,,,,,,,
2010/8/16,1079.380005,,,,,,,,,
2010/8/17,1092.540039,,,,,,,,,
2010/8/18,1094.160034,,,,,,,,,
2010/8/19,1075.630005,,,,,,,,,
2010/8/20,1071.689941,,,,,,,,,
2010/8/23,1067.359985,,,,,,,,,
2010/8/24,1051.869995,,,,,,,,,
2010/8/25,1055.329956,,,,,,,,,
2010/8/26,1047.219971,,,,,,,,,
2010/8/27,1064.589966,,,,,,,,,
2010/8/30,1048.920044,,,,,,,,,
2010/8/31,1049.329956,,,,,,,,,
2010/9/1,1080.290039,,,,,,,,,
2010/9/2,1090.099976,,,,,,,,,
2010/9/3,1104.51001,,,,,,,,,
2010/9/7,1091.839966,,,,,,,,,
2010/9/8,1098.869995,,,,,,,,,
2010/9/9,1104.180054,,,,,,,,,
2010/9/10,1109.550049,,,,,,,,,
2010/9/13,1121.900024,,,,,,,,,
2010/9/14,1121.099976,,,,,,,,,
2010/9/15,1125.069946,,,,,,,,,
2010/9/16,1124.660034,,,,,,,,,
2010/9/17,1125.589966,,,,,,,,,
2010/9/20,1142.709961,,,,,,,,,
2010/9/21,1139.780029,,,,,,,,,
2010/9/22,1134.280029,,,,,,,,,
2010/9/23,1124.829956,,,,,,,,,
2010/9/24,1148.670044,,,,,,,,,
2010/9/27,1142.160034,,,,,,,,,
2010/9/28,1147.699951,,,,,,,,,
2010/9/29,1144.72998,,,,,,,,,
2010/9/30,1141.199951,,,,,,,,,
2010/10/1,1146.23999,,,,,,,,,
2010/10/4,1137.030029,,,,,,,,,
2010/10/5,1160.75,,,,,,,,,
2010/10/6,1159.969971,,,,,,,,,
2010/10/7,1158.060059,,,,,,,,,
2010/10/8,1165.150024,,,,,,,,,
2010/10/11,1165.319946,,,,,,,,,
2010/10/12,1169.77002,,,,,,,,,
2010/10/13,1178.099976,,,,,,,,,
2010/10/14,1173.810059,,,,,,,,,
2010/10/15,1176.189941,,,,,,,,,
2010/10/18,1184.709961,,,,,,,,,
2010/10/19,1165.900024,,,,,,,,,
2010/10/20,1178.170044,,,,,,,,,
2010/10/21,1180.26001,,,,,,,,,
2010/10/22,1183.079956,,,,,,,,,
2010/10/25,1185.619995,,,,,,,,,
2010/10/26,1185.640015,,,,,,,,,
2010/10/27,1182.449951,,,,,,,,,
2010/10/28,1183.780029,,,,,,,,,
2010/10/29,1183.26001,,,,,,,,,
2010/11/1,1184.380005,,,,,,,,,
2010/11/2,1193.569946,,,,,,,,,
2010/11/3,1197.959961,,,,,,,,,
2010/11/4,1221.060059,,,,,,,,,
2010/11/5,1225.849976,,,,,,,,,
2010/11/8,1223.25,,,,,,,,,
2010/11/9,1213.400024,,,,,,,,,
2010/11/10,1218.709961,,,,,,,,,
2010/11/11,1213.540039,,,,,,,,,
2010/11/12,1199.209961,,,,,,,,,
2010/11/15,1197.75,,,,,,,,,
2010/11/16,1178.339966,,,,,,,,,
2010/11/17,1178.589966,,,,,,,,,
2010/11/18,1196.689941,,,,,,,,,
2010/11/19,1199.72998,,,,,,,,,
2010/11/22,1197.839966,,,,,,,,,
2010/11/23,1180.72998,,,,,,,,,
2010/11/24,1198.349976,,,,,,,,,
2010/11/26,1189.400024,,,,,,,,,
2010/11/29,1187.76001,,,,,,,,,
2010/11/30,1180.550049,,,,,,,,,
2010/12/1,1206.069946,,,,,,,,,
2010/12/2,1221.530029,,,,,,,,,
2010/12/3,1224.709961,,,,,,,,,
2010/12/6,1223.119995,,,,,,,,,
2010/12/7,1223.75,,,,,,,,,
2010/12/8,1228.280029,,,,,,,,,
2010/12/9,1233,,,,,,,,,
2010/12/10,1240.400024,,,,,,,,,
2010/12/13,1240.459961,,,,,,,,,
2010/12/14,1241.589966,,,,,,,,,
2010/12/15,1235.22998,,,,,,,,,
2010/12/16,1242.869995,,,,,,,,,
2010/12/17,1243.910034,,,,,,,,,
2010/12/20,1247.079956,,,,,,,,,
2010/12/21,1254.599976,,,,,,,,,
2010/12/22,1258.839966,,,,,,,,,
2010/12/23,1256.77002,,,,,,,,,
2010/12/27,1257.540039,,,,,,,,,
2010/12/28,1258.51001,,,,,,,,,
2010/12/29,1259.780029,,,,,,,,,
2010/12/30,1257.880005,,,,,,,,,
2010/12/31,1257.640015,,,,,,,,,
2011/1/3,1271.869995,,,,,,,,,
2011/1/4,1270.199951,,,,,,,,,
2011/1/5,1276.560059,,,,,,,,,
2011/1/6,1273.849976,,,,,,,,,
2011/1/7,1271.5,,,,,,,,,
2011/1/10,1269.75,,,,,,,,,
2011/1/11,1274.47998,,,,,,,,,
2011/1/12,1285.959961,,,,,,,,,
2011/1/13,1283.76001,,,,,,,,,
2011/1/14,1293.23999,,,,,,,,,
2011/1/18,1295.02002,,,,,,,,,
2011/1/19,1281.920044,,,,,,,,,
2011/1/20,1280.26001,,,,,,,,,
2011/1/21,1283.349976,,,,,,,,,
2011/1/24,1290.839966,,,,,,,,,
2011/1/25,1291.180054,,,,,,,,,
2011/1/26,1296.630005,,,,,,,,,
2011/1/27,1299.540039,,,,,,,,,
2011/1/28,1276.339966,,,,,,,,,
2011/1/31,1286.119995,,,,,,,,,
2011/2/1,1307.589966,,,,,,,,,
2011/2/2,1304.030029,,,,,,,,,
2011/2/3,1307.099976,,,,,,,,,
2011/2/4,1310.869995,,,,,,,,,
2011/2/7,1319.050049,,,,,,,,,
2011/2/8,1324.569946,,,,,,,,,
2011/2/9,1320.880005,,,,,,,,,
2011/2/10,1321.869995,,,,,,,,,
2011/2/11,1329.150024,,,,,,,,,
2011/2/14,1332.319946,,,,,,,,,
2011/2/15,1328.01001,,,,,,,,,
2011/2/16,1336.319946,,,,,,,,,
2011/2/17,1340.430054,,,,,,,,,
2011/2/18,1343.01001,,,,,,,,,
2011/2/22,1315.439941,,,,,,,,,
2011/2/23,1307.400024,,,,,,,,,
2011/2/24,1306.099976,,,,,,,,,
2011/2/25,1319.880005,,,,,,,,,
2011/2/28,1327.219971,,,,,,,,,
2011/3/1,1306.329956,,,,,,,,,
2011/3/2,1308.439941,,,,,,,,,
2011/3/3,1330.969971,,,,,,,,,
2011/3/4,1321.150024,,,,,,,,,
2011/3/7,1310.130005,,,,,,,,,
2011/3/8,1321.819946,,,,,,,,,
2011/3/9,1320.02002,,,,,,,,,
2011/3/10,1295.109985,,,,,,,,,
2011/3/11,1304.280029,,,,,,,,,
2011/3/14,1296.390015,,,,,,,,,
2011/3/15,1281.869995,,,,,,,,,
2011/3/16,1256.880005,,,,,,,,,
2011/3/17,1273.719971,,,,,,,,,
2011/3/18,1279.209961,,,,,,,,,
2011/3/21,1298.380005,,,,,,,,,
2011/3/22,1293.77002,,,,,,,,,
2011/3/23,1297.540039,,,,,,,,,
2011/3/24,1309.660034,,,,,,,,,
2011/3/25,1313.800049,,,,,,,,,
2011/3/28,1310.189941,,,,,,,,,
2011/3/29,1319.439941,,,,,,,,,
2011/3/30,1328.26001,,,,,,,,,
2011/3/31,1325.829956,,,,,,,,,
2011/4/1,1332.410034,,,,,,,,,
2011/4/4,1332.869995,,,,,,,,,
2011/4/5,1332.630005,,,,,,,,,
2011/4/6,1335.540039,,,,,,,,,
2011/4/7,1333.51001,,,,,,,,,
2011/4/8,1328.170044,,,,,,,,,
2011/4/11,1324.459961,,,,,,,,,
2011/4/12,1314.160034,,,,,,,,,
2011/4/13,1314.410034,,,,,,,,,
2011/4/14,1314.52002,,,,,,,,,
2011/4/15,1319.680054,,,,,,,,,
2011/4/18,1305.140015,,,,,,,,,
2011/4/19,1312.619995,,,,,,,,,
2011/4/20,1330.359985,,,,,,,,,
2011/4/21,1337.380005,,,,,,,,,
2011/4/25,1335.25,,,,,,,,,
2011/4/26,1347.23999,,,,,,,,,
2011/4/27,1355.660034,,,,,,,,,
2011/4/28,1360.47998,,,,,,,,,
2011/4/29,1363.609985,,,,,,,,,
2011/5/2,1361.219971,,,,,,,,,
2011/5/3,1356.619995,,,,,,,,,
2011/5/4,1347.319946,,,,,,,,,
2011/5/5,1335.099976,,,,,,,,,
2011/5/6,1340.199951,,,,,,,,,
2011/5/9,1346.290039,,,,,,,,,
2011/5/10,1357.160034,,,,,,,,,
2011/5/11,1342.079956,,,,,,,,,
2011/5/12,1348.650024,,,,,,,,,
2011/5/13,1337.77002,,,,,,,,,
2011/5/16,1329.469971,,,,,,,,,
2011/5/17,1328.97998,,,,,,,,,
2011/5/18,1340.680054,,,,,,,,,
2011/5/19,1343.599976,,,,,,,,,
2011/5/20,1333.27002,,,,,,,,,
2011/5/23,1317.369995,,,,,,,,,
2011/5/24,1316.280029,,,,,,,,,
2011/5/25,1320.469971,,,,,,,,,
2011/5/26,1325.689941,,,,,,,,,
2011/5/27,1331.099976,,,,,,,,,
2011/5/31,1345.199951,,,,,,,,,
2011/6/1,1314.550049,,,,,,,,,
2011/6/2,1312.939941,,,,,,,,,
2011/6/3,1300.160034,,,,,,,,,
2011/6/6,1286.170044,,,,,,,,,
2011/6/7,1284.939941,,,,,,,,,
2011/6/8,1279.560059,,,,,,,,,
2011/6/9,1289,,,,,,,,,
2011/6/10,1270.97998,,,,,,,,,
2011/6/13,1271.829956,,,,,,,,,
2011/6/14,1287.869995,,,,,,,,,
2011/6/15,1265.420044,,,,,,,,,
2011/6/16,1267.640015,,,,,,,,,
2011/6/17,1271.5,,,,,,,,,
2011/6/20,1278.359985,,,,,,,,,
2011/6/21,1295.52002,,,,,,,,,
2011/6/22,1287.140015,,,,,,,,,
2011/6/23,1283.5,,,,,,,,,
2011/6/24,1268.449951,,,,,,,,,
2011/6/27,1280.099976,,,,,,,,,
2011/6/28,1296.670044,,,,,,,,,
2011/6/29,1307.410034,,,,,,,,,
2011/6/30,1320.640015,,,,,,,,,
2011/7/1,1339.670044,,,,,,,,,
2011/7/5,1337.880005,,,,,,,,,
2011/7/6,1339.219971,,,,,,,,,
2011/7/7,1353.219971,,,,,,,,,
2011/7/8,1343.800049,,,,,,,,,
2011/7/11,1319.48999,,,,,,,,,
2011/7/12,1313.640015,,,,,,,,,
2011/7/13,1317.719971,,,,,,,,,
2011/7/14,1308.869995,,,,,,,,,
2011/7/15,1316.140015,,,,,,,,,
2011/7/18,1305.439941,,,,,,,,,
2011/7/19,1326.72998,,,,,,,,,
2011/7/20,1325.839966,,,,,,,,,
2011/7/21,1343.800049,,,,,,,,,
2011/7/22,1345.02002,,,,,,,,,
2011/7/25,1337.430054,,,,,,,,,
2011/7/26,1331.939941,,,,,,,,,
2011/7/27,1304.890015,,,,,,,,,
2011/7/28,1300.670044,,,,,,,,,
2011/7/29,1292.280029,,,,,,,,,
2011/8/1,1286.939941,,,,,,,,,
2011/8/2,1254.050049,,,,,,,,,
2011/8/3,1260.339966,,,,,,,,,
2011/8/4,1200.069946,,,,,,,,,
2011/8/5,1199.380005,,,,,,,,,
2011/8/8,1119.459961,,,,,,,,,
2011/8/9,1172.530029,,,,,,,,,
2011/8/10,1120.76001,,,,,,,,,
2011/8/11,1172.640015,,,,,,,,,
2011/8/12,1178.810059,,,,,,,,,
2011/8/15,1204.48999,,,,,,,,,
2011/8/16,1192.76001,,,,,,,,,
2011/8/17,1193.890015,,,,,,,,,
2011/8/18,1140.650024,,,,,,,,,
2011/8/19,1123.530029,,,,,,,,,
2011/8/22,1123.819946,,,,,,,,,
2011/8/23,1162.349976,,,,,,,,,
2011/8/24,1177.599976,,,,,,,,,
2011/8/25,1159.27002,,,,,,,,,
2011/8/26,1176.800049,,,,,,,,,
2011/8/29,1210.079956,,,,,,,,,
2011/8/30,1212.920044,,,,,,,,,
2011/8/31,1218.890015,,,,,,,,,
2011/9/1,1204.420044,,,,,,,,,
2011/9/2,1173.969971,,,,,,,,,
2011/9/6,1165.23999,,,,,,,,,
2011/9/7,1198.619995,,,,,,,,,
2011/9/8,1185.900024,,,,,,,,,
2011/9/9,1154.22998,,,,,,,,,
2011/9/12,1162.27002,,,,,,,,,
2011/9/13,1172.869995,,,,,,,,,
2011/9/14,1188.680054,,,,,,,,,
2011/9/15,1209.109985,,,,,,,,,
2011/9/16,1216.01001,,,,,,,,,
2011/9/19,1204.089966,,,,,,,,,
2011/9/20,1202.089966,,,,,,,,,
2011/9/21,1166.76001,,,,,,,,,
2011/9/22,1129.560059,,,,,,,,,
2011/9/23,1136.430054,,,,,,,,,
2011/9/26,1162.949951,,,,,,,,,
2011/9/27,1175.380005,,,,,,,,,
2011/9/28,1151.060059,,,,,,,,,
2011/9/29,1160.400024,,,,,,,,,
2011/9/30,1131.420044,,,,,,,,,
2011/10/3,1099.22998,,,,,,,,,
2011/10/4,1123.949951,,,,,,,,,
2011/10/5,1144.030029,,,,,,,,,
2011/10/6,1164.969971,,,,,,,,,
2011/10/7,1155.459961,,,,,,,,,
2011/10/10,1194.890015,,,,,,,,,
2011/10/11,1195.540039,,,,,,,,,
2011/10/12,1207.25,,,,,,,,,
2011/10/13,1203.660034,,,,,,,,,
2011/10/14,1224.579956,,,,,,,,,
2011/10/17,1200.859985,,,,,,,,,
2011/10/18,1225.380005,,,,,,,,,
2011/10/19,1209.880005,,,,,,,,,
2011/10/20,1215.390015,,,,,,,,,
2011/10/21,1238.25,,,,,,,,,
2011/10/24,1254.189941,,,,,,,,,
2011/10/25,1229.050049,,,,,,,,,
2011/10/26,1242,,,,,,,,,
2011/10/27,1284.589966,,,,,,,,,
2011/10/28,1285.089966,,,,,,,,,
2011/10/31,1253.300049,,,,,,,,,
2011/11/1,1218.280029,,,,,,,,,
2011/11/2,1237.900024,,,,,,,,,
2011/11/3,1261.150024,,,,,,,,,
2011/11/4,1253.22998,,,,,,,,,
2011/11/7,1261.119995,,,,,,,,,
2011/11/8,1275.920044,,,,,,,,,
2011/11/9,1229.099976,,,,,,,,,
2011/11/10,1239.699951,,,,,,,,,
2011/11/11,1263.849976,,,,,,,,,
2011/11/14,1251.780029,,,,,,,,,
2011/11/15,1257.810059,,,,,,,,,
2011/11/16,1236.910034,,,,,,,,,
2011/11/17,1216.130005,,,,,,,,,
2011/11/18,1215.650024,,,,,,,,,
2011/11/21,1192.97998,,,,,,,,,
2011/11/22,1188.040039,,,,,,,,,
2011/11/23,1161.790039,,,,,,,,,
2011/11/25,1158.670044,,,,,,,,,
2011/11/28,1192.550049,,,,,,,,,
2011/11/29,1195.189941,,,,,,,,,
2011/11/30,1246.959961,,,,,,,,,
2011/12/1,1244.579956,,,,,,,,,
2011/12/2,1244.280029,,,,,,,,,
2011/12/5,1257.079956,,,,,,,,,
2011/12/6,1258.469971,,,,,,,,,
2011/12/7,1261.01001,,,,,,,,,
2011/12/8,1234.349976,,,,,,,,,
2011/12/9,1255.189941,,,,,,,,,
2011/12/12,1236.469971,,,,,,,,,
2011/12/13,1225.72998,,,,,,,,,
2011/12/14,1211.819946,,,,,,,,,
2011/12/15,1215.75,,,,,,,,,
2011/12/16,1219.660034,,,,,,,,,
2011/12/19,1205.349976,,,,,,,,,
2011/12/20,1241.300049,,,,,,,,,
2011/12/21,1243.719971,,,,,,,,,
2011/12/22,1254,,,,,,,,,
2011/12/23,1265.329956,,,,,,,,,
2011/12/27,1265.430054,,,,,,,,,
2011/12/28,1249.640015,,,,,,,,,
2011/12/29,1263.02002,,,,,,,,,
2011/12/30,1257.599976,,,,,,,,,
2012/1/3,1277.060059,,,,,,,,,
2012/1/4,1277.300049,,,,,,,,,
2012/1/5,1281.060059,,,,,,,,,
2012/1/6,1277.810059,,,,,,,,,
2012/1/9,1280.699951,,,,,,,,,
2012/1/10,1292.079956,,,,,,,,,
2012/1/11,1292.47998,,,,,,,,,
2012/1/12,1295.5,,,,,,,,,
2012/1/13,1289.089966,,,,,,,,,
2012/1/17,1293.670044,,,,,,,,,
2012/1/18,1308.040039,,,,,,,,,
2012/1/19,1314.5,,,,,,,,,
2012/1/20,1315.380005,,,,,,,,,
2012/1/23,1316,,,,,,,,,
2012/1/24,1314.650024,,,,,,,,,
2012/1/25,1326.060059,,,,,,,,,
2012/1/26,1318.430054,,,,,,,,,
2012/1/27,1316.329956,,,,,,,,,
2012/1/30,1313.01001,,,,,,,,,
2012/1/31,1312.410034,,,,,,,,,
2012/2/1,1324.089966,,,,,,,,,
2012/2/2,1325.540039,,,,,,,,,
2012/2/3,1344.900024,,,,,,,,,
2012/2/6,1344.329956,,,,,,,,,
2012/2/7,1347.050049,,,,,,,,,
2012/2/8,1349.959961,,,,,,,,,
2012/2/9,1351.949951,,,,,,,,,
2012/2/10,1342.640015,,,,,,,,,
2012/2/13,1351.77002,,,,,,,,,
2012/2/14,1350.5,,,,,,,,,
2012/2/15,1343.22998,,,,,,,,,
2012/2/16,1358.040039,,,,,,,,,
2012/2/17,1361.22998,,,,,,,,,
2012/2/21,1362.209961,,,,,,,,,
2012/2/22,1357.660034,,,,,,,,,
2012/2/23,1363.459961,,,,,,,,,
2012/2/24,1365.73999,,,,,,,,,
2012/2/27,1367.589966,,,,,,,,,
2012/2/28,1372.180054,,,,,,,,,
2012/2/29,1365.680054,,,,,,,,,
2012/3/1,1374.089966,,,,,,,,,
2012/3/2,1369.630005,,,,,,,,,
2012/3/5,1364.329956,,,,,,,,,
2012/3/6,1343.359985,,,,,,,,,
2012/3/7,1352.630005,,,,,,,,,
2012/3/8,1365.910034,,,,,,,,,
2012/3/9,1370.869995,,,,,,,,,
2012/3/12,1371.089966,,,,,,,,,
2012/3/13,1395.949951,,,,,,,,,
2012/3/14,1394.280029,,,,,,,,,
2012/3/15,1402.599976,,,,,,,,,
2012/3/16,1404.170044,,,,,,,,,
2012/3/19,1409.75,,,,,,,,,
2012/3/20,1405.52002,,,,,,,,,
2012/3/21,1402.890015,,,,,,,,,
2012/3/22,1392.780029,,,,,,,,,
2012/3/23,1397.109985,,,,,,,,,
2012/3/26,1416.51001,,,,,,,,,
2012/3/27,1412.52002,,,,,,,,,
2012/3/28,1405.540039,,,,,,,,,
2012/3/29,1403.280029,,,,,,,,,
2012/3/30,1408.469971,,,,,,,,,
2012/4/2,1419.040039,,,,,,,,,
2012/4/3,1413.380005,,,,,,,,,
2012/4/4,1398.959961,,,,,,,,,
2012/4/5,1398.079956,,,,,,,,,
2012/4/9,1382.199951,,,,,,,,,
2012/4/10,1358.589966,,,,,,,,,
2012/4/11,1368.709961,,,,,,,,,
2012/4/12,1387.569946,,,,,,,,,
2012/4/13,1370.26001,,,,,,,,,
2012/4/16,1369.569946,,,,,,,,,
2012/4/17,1390.780029,,,,,,,,,
2012/4/18,1385.140015,,,,,,,,,
2012/4/19,1376.920044,,,,,,,,,
2012/4/20,1378.530029,,,,,,,,,
2012/4/23,1366.939941,,,,,,,,,
2012/4/24,1371.969971,,,,,,,,,
2012/4/25,1390.689941,,,,,,,,,
2012/4/26,1399.97998,,,,,,,,,
2012/4/27,1403.359985,,,,,,,,,
2012/4/30,1397.910034,,,,,,,,,
2012/5/1,1405.819946,,,,,,,,,
2012/5/2,1402.310059,,,,,,,,,
2012/5/3,1391.569946,,,,,,,,,
2012/5/4,1369.099976,,,,,,,,,
2012/5/7,1369.579956,,,,,,,,,
2012/5/8,1363.719971,,,,,,,,,
2012/5/9,1354.579956,,,,,,,,,
2012/5/10,1357.98999,,,,,,,,,
2012/5/11,1353.390015,,,,,,,,,
2012/5/14,1338.349976,,,,,,,,,
2012/5/15,1330.660034,,,,,,,,,
2012/5/16,1324.800049,,,,,,,,,
2012/5/17,1304.859985,,,,,,,,,
2012/5/18,1295.219971,,,,,,,,,
2012/5/21,1315.98999,,,,,,,,,
2012/5/22,1316.630005,,,,,,,,,
2012/5/23,1318.859985,,,,,,,,,
2012/5/24,1320.680054,,,,,,,,,
2012/5/25,1317.819946,,,,,,,,,
2012/5/29,1332.420044,,,,,,,,,
2012/5/30,1313.319946,,,,,,,,,
2012/5/31,1310.329956,,,,,,,,,
2012/6/1,1278.040039,,,,,,,,,
2012/6/4,1278.180054,,,,,,,,,
